Date,QQQ,SPY,TLT
2018-12-21,0.21827744679970654,0.15973712738573675,0.0924787104016597
2018-12-24,0.21966527192196136,0.1618426153301083,0.0924285778285273
2018-12-26,0.22843042789011903,0.16966545857091306,0.09303918953518178
2018-12-27,0.22839802735655268,0.1698449954374659,0.09299079271490547
2018-12-28,0.22839872488799848,0.1698474676757341,0.09245298755187425
2018-12-31,0.2285498348060634,0.17006775136785537,0.09252984916971017
2019-01-02,0.22849695703397616,0.1700327740709875,0.09266808864942051
2019-01-03,0.23016413722455334,0.17152219980861716,0.0927336046683348
2019-01-04,0.23392272071296508,0.17469026373339902,0.09333831481126624
2019-01-07,0.23421722157167066,0.17482059852901766,0.09338463158892202
2019-01-08,0.23417678571809258,0.17494837672896074,0.09337796117044381
2019-01-09,0.23428500719354378,0.17500321021566503,0.09338878162232166
2019-01-10,0.23430126578441463,0.17502493569099056,0.09264741392187589
2019-01-11,0.23431883805722345,0.17501968124699524,0.09272078914326252
2019-01-14,0.23439076495604055,0.17496477885490902,0.09270512500089871
2019-01-15,0.23508716056469708,0.17522329741418768,0.09276123439436204
2019-01-16,0.23506869373230388,0.17521034315975706,0.09267124088259698
2019-01-17,0.23495392760829723,0.17511377357934874,0.09266211201830261
2019-01-18,0.23515861374115196,0.17561954102049748,0.09234382833886116
2019-01-22,0.23600080052554648,0.1760728284425963,0.09244165858306
2019-01-23,0.2357614365797807,0.17589217887886074,0.09243792322148539
2019-01-24,0.23570512231529783,0.17587878523619113,0.0925705210827246
2019-01-25,0.23591707933581876,0.17608928979371566,0.0925355310157655
2019-01-28,0.236243398891788,0.17624736312885603,0.09217697626938064
2019-01-29,0.23593033267090407,0.1758574317632378,0.09223967315143687
2019-01-30,0.23725581347052707,0.17646601981271667,0.09197523039545581
2019-01-31,0.23757785955453986,0.1763938914246879,0.09217614827178311
2019-02-01,0.23758324253068838,0.17639384602531036,0.09219797242670866
2019-02-04,0.23774408174698242,0.17653181021595235,0.09114650545738326
2019-02-05,0.23703925770950568,0.17522186891841518,0.0907648005904414
2019-02-06,0.23368545965105328,0.1700986886882364,0.09028604435384867
2019-02-07,0.23262409873445442,0.16925444663083508,0.09029163241955968
2019-02-08,0.23225077983879178,0.16916529207744638,0.08985723752677498
2019-02-11,0.22829531925554242,0.1648808247691592,0.08994389025408082
2019-02-12,0.22812568393569818,0.16470140864053917,0.08974701115117609
2019-02-13,0.22746756776746055,0.1640955642931923,0.08973918784683517
2019-02-14,0.2274193863242658,0.16409918897166437,0.08980587470322639
2019-02-15,0.2267080511031358,0.1639090621915668,0.08909473513597004
2019-02-19,0.22597606411478074,0.16343368417094345,0.08906856779615009
2019-02-20,0.2259261410114166,0.1634437767633413,0.08897202192209118
2019-02-21,0.22595437577958039,0.16335869807510014,0.08932520308885103
2019-02-22,0.2260442350928738,0.16338454171550235,0.08862538248048539
2019-02-25,0.22606813959466887,0.16338497246992043,0.08864247773648573
2019-02-26,0.2251660799789316,0.1626273202393761,0.08834521938213537
2019-02-27,0.22478919162917704,0.16222375207783146,0.08910001588090401
2019-02-28,0.2244481893113235,0.16174038540955227,0.08915793395307675
2019-03-01,0.22444712996889934,0.1615203967464483,0.08943911258097907
2019-03-04,0.22382561389434863,0.16088460899311627,0.08952078233898181
2019-03-05,0.2236509705617939,0.1608189571583159,0.0891564684543708
2019-03-06,0.2234697544945869,0.1605420551990485,0.08917788406401199
2019-03-07,0.2237849158024264,0.1607527999156549,0.08939637203414667
2019-03-08,0.22378136805639384,0.16076643408478858,0.08947542470407364
2019-03-11,0.2246672146343506,0.16133870499558228,0.08936020579789655
2019-03-12,0.22390358832633123,0.1604519021139951,0.0893582411913953
2019-03-13,0.22396492930357506,0.16057660523575218,0.0892123544815046
2019-03-14,0.223543629343765,0.16044080736050473,0.08939018180186668
2019-03-15,0.2237256536142443,0.16042163646899937,0.08920422584586807
2019-03-18,0.2237324294329377,0.16045202677487683,0.0892071961648415
2019-03-19,0.2237291752245283,0.1604498267997891,0.08916027487516913
2019-03-20,0.22269841633990448,0.1598869817481583,0.0896870087505924
2019-03-21,0.22319937996599862,0.1602596203354571,0.08960678405207169
2019-03-22,0.22427372351572758,0.16143547396864594,0.09089676415847282
2019-03-25,0.222868289278699,0.15943609445437054,0.09039438393332347
2019-03-26,0.2212700547229925,0.15810102400546358,0.0903940589798234
2019-03-27,0.2183158314314578,0.15587848842339885,0.0907381583776534
2019-03-28,0.2158245885038791,0.15493933604437013,0.09019658796723493
2019-03-29,0.21559526520430056,0.15501361392155777,0.09017446701676439
2019-04-01,0.2152378258731946,0.15494304043604046,0.09121303766132427
2019-04-02,0.21321391416824592,0.1533553522847651,0.09121071415792929
2019-04-03,0.21301294771896392,0.15286299877321197,0.09129896186684315
2019-04-04,0.21248064669535288,0.1525351576846396,0.09130789292787168
2019-04-05,0.21246882504800418,0.15241640654714197,0.09098722660736823
2019-04-08,0.21090373095965853,0.15069746142299062,0.09043251961305562
2019-04-09,0.21085403435507225,0.15073902854530014,0.09046918486991973
2019-04-10,0.20981766045338363,0.14997360296385748,0.09047312626210278
2019-04-11,0.20974035926491463,0.14986646243053217,0.09061632642614599
2019-04-12,0.20946283868787474,0.1497976647900915,0.09059978738861969
2019-04-15,0.20938142627047415,0.14976307249029164,0.09060489059694118
2019-04-16,0.20928403143522847,0.14956116767582267,0.09083423470622164
2019-04-17,0.20825372512269483,0.14923374755947763,0.0907981321931785
2019-04-18,0.20824976981342333,0.14924167587137757,0.09056897174888494
2019-04-22,0.20802963596456467,0.14912288502578586,0.0903204980645289
2019-04-23,0.20771956168493733,0.1490990801314211,0.09003146434868954
2019-04-24,0.20773043213023737,0.14912240021991696,0.09037730449981805
2019-04-25,0.20658478702341035,0.14846754504530796,0.09026342564381179
2019-04-26,0.20658449316653482,0.14851222749445267,0.09004184442749895
2019-04-29,0.20558949926026296,0.14820156456334857,0.09004292132599725
2019-04-30,0.205765922772762,0.14820094160541475,0.08986548429789881
2019-05-01,0.2056542307920458,0.14819134823315053,0.08993558192785461
2019-05-02,0.20543671703283942,0.14820981412650025,0.08999342913271724
2019-05-03,0.20589426092922397,0.14832251600855992,0.09001881034772775
2019-05-06,0.206007999195327,0.14837057662463957,0.08995469843289752
2019-05-07,0.20618246538979756,0.14884519345807004,0.09024800172863641
2019-05-08,0.20606043348686062,0.1488267628531732,0.09034712457136146
2019-05-09,0.2061401554151182,0.1488660021420963,0.09041802964544704
2019-05-10,0.2058790685756138,0.14864824422205292,0.09021216103091263
2019-05-13,0.20862620479354269,0.1505472231240401,0.09019555578823768
2019-05-14,0.20889379504539146,0.15077834681094715,0.09022863598359417
2019-05-15,0.20934201161698285,0.15088166050735313,0.09023933101669446
2019-05-16,0.209243110855596,0.1509742586917003,0.089543186422916
2019-05-17,0.20942680640299183,0.15107827055879686,0.08946037640643853
2019-05-20,0.21009913314461784,0.15123270203290695,0.08932654659056095
2019-05-21,0.21026487237128522,0.15145753760686706,0.08897155817284082
2019-05-22,0.21025761894783143,0.15132362688465928,0.08913162897625711
2019-05-23,0.21083722735783714,0.15180982161563106,0.08976505082473756
2019-05-24,0.21068231323583209,0.15180263519815454,0.08950660245424305
2019-05-28,0.21072092564922534,0.1520861472201843,0.08944483961710716
2019-05-29,0.21089220105405604,0.15222225714693274,0.08929427343092981
2019-05-30,0.21087611397557926,0.15178760288076973,0.08704433996051765
2019-05-31,0.2113873331285454,0.15183700527016314,0.08759581735226656
2019-06-03,0.21255136305291666,0.15173030631762974,0.08779195325220106
2019-06-04,0.21382908401274228,0.15294978970423784,0.088406333749942
2019-06-05,0.21376855272796483,0.153115971437084,0.08828237398043444
2019-06-06,0.21389017808195182,0.1532434060699664,0.08830562599216661
2019-06-07,0.2146706426731541,0.15333961262168858,0.08826247178704624
2019-06-10,0.2148077335141319,0.1534000127653751,0.08834062192016419
2019-06-11,0.21481011426332725,0.15337743689291453,0.08827234737733572
2019-06-12,0.21488337556922962,0.15338724669515777,0.08824225946424254
2019-06-13,0.21489980630460098,0.15343256595306057,0.08829156383133575
2019-06-14,0.21494762621170094,0.15339947557131597,0.08830890785471579
2019-06-17,0.21479807556483788,0.15338305928615414,0.08797096664986252
2019-06-18,0.21523768284026754,0.15371358449228123,0.08808653323799613
2019-06-19,0.21526291451139115,0.15370720334862298,0.08808005461604938
2019-06-20,0.21542470297732685,0.15392556729753512,0.08794476577408714
2019-06-21,0.21532747173410274,0.15393084186554545,0.08820752242752103
2019-06-24,0.2151359358360405,0.15379481978449655,0.08835442723350333
2019-06-25,0.21583657758092442,0.1541259026496235,0.08839076259251404
2019-06-26,0.21465341347013073,0.15349351457311058,0.08864258410142802
2019-06-27,0.21464908910189573,0.15351509441229214,0.08888133388246615
2019-06-28,0.2141868995412701,0.15333924032342963,0.0884354829362251
2019-07-01,0.21442835256797516,0.15349171884872534,0.08847937823427707
2019-07-02,0.21444506879273928,0.1535035135254465,0.08869046413973106
2019-07-03,0.21447052236120018,0.15367881309560397,0.08892913262523296
2019-07-05,0.21414182255683933,0.15363442190452808,0.08985701821711518
2019-07-08,0.21394429846276158,0.15355860659011566,0.0898288376379241
2019-07-09,0.21345812968731437,0.1533504253125756,0.08978755238533839
2019-07-10,0.21349925234852782,0.15317121906375086,0.08972107360999078
2019-07-11,0.2135023345152465,0.1531501318645424,0.09077200989887874
2019-07-12,0.21349600935591656,0.15300733739707859,0.09070830055556565
2019-07-15,0.2128516440531509,0.15276271762379065,0.0908672412436133
2019-07-16,0.21292453677748827,0.15280563129873276,0.09090384393040073
2019-07-17,0.21297290396682017,0.15297015269029163,0.09138537451512868
2019-07-18,0.21289789624426916,0.15296138196449902,0.09135666932972288
2019-07-19,0.21302563202535407,0.15306621188771455,0.09129024054934226
2019-07-22,0.21309224801309395,0.15302474028912316,0.09111012866425211
2019-07-23,0.21317941765682535,0.15316707578047145,0.09040935732929051
2019-07-24,0.21326342011632135,0.15322051281389454,0.08957524762257461
2019-07-25,0.21346228858588348,0.15323767744036845,0.08968314515384175
2019-07-26,0.21325883932999237,0.15315123108280454,0.08967852054539707
2019-07-29,0.21272288774370243,0.15314255770706164,0.08964569609837258
2019-07-30,0.2123170653479007,0.15300100191493127,0.08965877237677167
2019-07-31,0.2122965039517548,0.15331798835998275,0.08988576958693213
2019-08-01,0.2122430771597411,0.15351671149313834,0.09180734604117216
2019-08-02,0.21275479176302867,0.1537043109995655,0.0917879733556066
2019-08-05,0.21530633548173456,0.15658441479601737,0.09327517526930083
2019-08-06,0.21573205718719893,0.1571446305939114,0.09346126863216718
2019-08-07,0.21571978128316976,0.15710628787024797,0.09346197465310295
2019-08-08,0.21676918003790457,0.15827569330754365,0.0932804482037002
2019-08-09,0.21698242539681414,0.15843131688618503,0.09332163279997532
2019-08-12,0.21729617254164527,0.158907294224629,0.09515396635966755
2019-08-13,0.21823604331332278,0.1594983998857227,0.09502814739080803
2019-08-14,0.22030962740395701,0.16221611505995642,0.09744022102118342
2019-08-15,0.22022885152985125,0.16211508427812657,0.09792534408002553
2019-08-16,0.22044760589988383,0.1625904806644768,0.09820823611595587
2019-08-19,0.22098154962252503,0.16283053320414304,0.09937038199086064
2019-08-20,0.2211286527962048,0.16298857148464516,0.0998249344687016
2019-08-21,0.2212922322439093,0.16317042959974767,0.09993449830877858
2019-08-22,0.22129507867506817,0.16315736066068937,0.10012509473910533
2019-08-23,0.2235574111990643,0.16519890307352275,0.10129185574564648
2019-08-26,0.22405050234562632,0.1655543873394311,0.10140682492139984
2019-08-27,0.2238771133290624,0.16549982300429522,0.10244531032702271
2019-08-28,0.22367760825979952,0.16546177344971194,0.1022318004575254
2019-08-29,0.22418588689561839,0.16594459339662804,0.10210551128326545
2019-08-30,0.22391149052074508,0.1658631196552767,0.10210663810885028
2019-09-03,0.22412044755625773,0.1659185430739031,0.10209975381311677
2019-09-04,0.22457456888058694,0.16629690320839635,0.10205053744393602
2019-09-05,0.22526088684224327,0.1667674816686571,0.10359587765958059
2019-09-06,0.22487606288257062,0.1667422972754804,0.10372264060655348
2019-09-09,0.2246975047026514,0.16671025451982474,0.10535127841247904
2019-09-10,0.22468141520305634,0.16669625046881198,0.10653426291374125
2019-09-11,0.22484357207727287,0.16683011550994667,0.10652475875362494
2019-09-12,0.22475524769356045,0.16683320254603892,0.10644634641439214
2019-09-13,0.2247652623997692,0.1668359625979088,0.10870866795605923
2019-09-16,0.2245763030897753,0.16677434588622203,0.10937380510929397
2019-09-17,0.22459827733189805,0.16678982266691283,0.10933453203616776
2019-09-18,0.2241130009230476,0.16669661064516697,0.10938731254782792
2019-09-19,0.22397649440505568,0.16661720169584346,0.10882623315542748
2019-09-20,0.22424016949383127,0.16669000809681045,0.10931251145140222
2019-09-23,0.2239803424965235,0.16650385086746086,0.10925404454117725
2019-09-24,0.22431709439078426,0.16669519180656153,0.10981498604820904
2019-09-25,0.2245721920240017,0.16675596421998784,0.11085853445330826
2019-09-26,0.22460415634949008,0.1667679665049676,0.11098007116009824
2019-09-27,0.22495982718520507,0.16683142464891818,0.11082139960982003
2019-09-30,0.2250010914088638,0.1668702870828114,0.110832061047289
2019-10-01,0.22515584769194077,0.16730910578070443,0.11079470661887096
2019-10-02,0.225815784074047,0.16822264847877647,0.11049310870617943
2019-10-03,0.22606522402197768,0.1684165388106127,0.11067465059730826
2019-10-04,0.22653337384622238,0.16894941022281534,0.10931394373963321
2019-10-07,0.22571886354727397,0.16881948776884448,0.10941307076892728
2019-10-08,0.22588856078530273,0.16945154246580846,0.10899319250735393
2019-10-09,0.22599752849341412,0.1697093014682338,0.1091114722359921
2019-10-10,0.22610095942882522,0.16982861991331683,0.109901832833092
2019-10-11,0.2220260492403339,0.16708655922143545,0.11065231834310277
2019-10-14,0.22164556853827871,0.16557260522196549,0.11026283463040253
2019-10-15,0.2202929552287452,0.16529579541933379,0.11094395596289275
2019-10-16,0.21994805393743308,0.1651966532077372,0.11093602028776012
2019-10-17,0.21808866195194507,0.1638135701795169,0.11097826308421672
2019-10-18,0.21832189208569674,0.16388280275848252,0.11076985342707721
2019-10-21,0.21718996825527598,0.1633300294862005,0.11108473045137952
2019-10-22,0.21735248848011254,0.1633694666770097,0.11115091214666488
2019-10-23,0.21730786781139608,0.16331265182611626,0.11112793887328509
2019-10-24,0.2174609278084382,0.16322100536818773,0.11114425673883668
2019-10-25,0.2125471715347856,0.16030267544974414,0.11109525917966853
2019-10-28,0.21002217619933614,0.15943913538067653,0.11142787801655162
2019-10-29,0.20851600564202882,0.15839424837091134,0.11130636028367233
2019-10-30,0.2074501221356633,0.1582899462713908,0.11211453101814303
2019-10-31,0.2068573171513906,0.15768775618856984,0.11266314116714742
2019-11-01,0.20576808760325685,0.15760332943727165,0.11257291049080184
2019-11-04,0.20546174059821268,0.15731925866976773,0.11345742912856623
2019-11-05,0.20480958497455215,0.15719272388495562,0.11332343108617504
2019-11-06,0.20480600827479087,0.15711590718842994,0.11339977391610316
2019-11-07,0.2047089098909928,0.1570379382639787,0.11497993305551439
2019-11-08,0.20241797307203901,0.15565148578660293,0.1150907689276831
2019-11-11,0.20230481699454358,0.15565293606751332,0.11508709457991415
2019-11-12,0.2015491561486677,0.15531894446777547,0.11495697892341324
2019-11-13,0.1991303144413249,0.15411413819934366,0.11495501305761092
2019-11-14,0.19913732342933269,0.1540959577028825,0.11533674382901046
2019-11-15,0.19905872668091468,0.15405327004322292,0.11535323349551095
2019-11-18,0.19836290148425903,0.15374239312487836,0.11534953866492187
2019-11-19,0.19831519575343934,0.15373283319021255,0.11548625618700514
2019-11-20,0.1955920865478164,0.1527831625574389,0.11585767483960453
2019-11-21,0.19469897995203336,0.1515807001600099,0.11607866562348622
2019-11-22,0.19458821249881875,0.15156458740218015,0.11607260588098264
2019-11-25,0.19471052314881301,0.1515405966057176,0.11609026836022417
2019-11-26,0.1934540094471887,0.15076464385398844,0.11615105570400915
2019-11-27,0.19353200131196158,0.1507875563286013,0.11621456213900107
2019-11-29,0.19106594767975732,0.14918648349416688,0.11610972768918174
2019-12-02,0.19134511381891145,0.14944044482400692,0.11694319394152206
2019-12-03,0.19143328910077478,0.14951900556394265,0.11862488995169417
2019-12-04,0.19074857549392965,0.14908449628510728,0.11896348091727107
2019-12-05,0.18666797396224422,0.14537044264048782,0.11802746198544437
2019-12-06,0.18682381214686042,0.1455980837289166,0.11817217876355736
2019-12-09,0.18377575300119262,0.14365062766095707,0.11817548077996413
2019-12-10,0.18354040443735614,0.14365937190424824,0.11812835747883918
2019-12-11,0.18357636061428703,0.1436726503402088,0.1183395472556153
2019-12-12,0.18352415463487298,0.1438230189307849,0.11947428865624515
2019-12-13,0.1835372488191849,0.14381845326677795,0.11992490612457032
2019-12-16,0.18198319167071791,0.1426327604065065,0.1202901889165361
2019-12-17,0.18040896119028205,0.14113522842623108,0.12019917823088627
2019-12-18,0.18033806863262902,0.14112264412316997,0.12040994152931644
2019-12-19,0.17854150841209546,0.14023930788523262,0.11975079753118133
2019-12-20,0.1778524669638302,0.13918867896134532,0.11967780441340149
2019-12-23,0.17485595674411902,0.13747968722225773,0.1196932974046253
2019-12-24,0.17284866459607662,0.13464812831508902,0.11963460836077487
2019-12-26,0.1618816995937669,0.12534416808973675,0.11910728693445533
2019-12-27,0.16187888805536696,0.12518236469319916,0.1191071155459633
2019-12-30,0.16206336462652457,0.12533620828156777,0.11892856471380106
2019-12-31,0.16190966648554544,0.12510929172714189,0.11933829239706277
2020-01-02,0.16261369166457498,0.12538044974032023,0.11972883187176003
2020-01-03,0.15933344211888834,0.12315707109604584,0.12015985900020446
2020-01-06,0.15393292705749584,0.11884564111192984,0.11970417978589538
2020-01-07,0.1535751552690446,0.1187129329611473,0.11977912478150567
2020-01-08,0.15350541320479308,0.11849529997311316,0.11995324791858958
2020-01-09,0.1535202584863889,0.1185790282359999,0.11996899955271054
2020-01-10,0.15356074595587554,0.11861707482721265,0.12004416290507611
2020-01-13,0.1538213544481802,0.11876009110171673,0.12005724394156553
2020-01-14,0.15357360816891658,0.11857184854196214,0.12006083612622362
2020-01-15,0.1524896535137588,0.11811750908993145,0.12012861940556631
2020-01-16,0.1527076607522947,0.11833469446016545,0.12019062324020632
2020-01-17,0.15260926869461558,0.11817083747698251,0.12054558059537006
2020-01-21,0.15237544729304414,0.11756230277048692,0.12079848595282336
2020-01-22,0.1508722959798825,0.11666382968528817,0.12067864610701971
2020-01-23,0.15088365076483792,0.11665893798985144,0.12083645903257546
2020-01-24,0.1511125278646982,0.1170782331422083,0.12091967769179386
2020-01-27,0.1523209497612124,0.11806430415081232,0.12169205636961106
2020-01-28,0.15236952825420666,0.11814438547687779,0.12198702878134013
2020-01-29,0.1519881798047128,0.11813573664620947,0.12224297925410542
2020-01-30,0.15006759437789757,0.11721156569011579,0.1222347766433883
2020-01-31,0.1504040970505111,0.11848317374507773,0.12226966802096621
2020-02-03,0.15095509517080585,0.11866798741739243,0.12208622569898821
2020-02-04,0.1520945904454221,0.11938062248121603,0.12280972694718953
2020-02-05,0.15191723695192533,0.11981263402127844,0.12331195934524719
2020-02-06,0.15203833920718146,0.11981755930268115,0.12336867033395792
2020-02-07,0.15142504632380716,0.11952321102195544,0.12378631136163311
2020-02-10,0.15180697489373257,0.11970177464056177,0.1237531704469087
2020-02-11,0.15179409195057536,0.11970367989179577,0.12380092523517473
2020-02-12,0.15142914645956543,0.11923395631188634,0.12389466512292864
2020-02-13,0.15145038049149234,0.11922775878519454,0.12384744438188312
2020-02-14,0.1514581823118405,0.11918829456282976,0.12380210186838109
2020-02-18,0.1514335436699718,0.11881758110945571,0.12394755861874637
2020-02-19,0.15165795174241076,0.11887885335583769,0.12393867175313934
2020-02-20,0.1520226704021643,0.11897804332541899,0.12408185191110566
2020-02-21,0.1533226178132295,0.11941952630115273,0.12397994491330937
2020-02-24,0.1582798908660983,0.12404212839443558,0.124668095513179
2020-02-25,0.16075956852406273,0.12784967631789768,0.12468167611500397
2020-02-26,0.16081472930584523,0.12791346905003625,0.12477627476706225
2020-02-27,0.16871199759964817,0.1357463767576431,0.12455511662812106
2020-02-28,0.16868390965859448,0.13580500773496826,0.12632246578108652
2020-03-02,0.17607445799379282,0.142319907167967,0.12618076877289905
2020-03-03,0.17914256228408332,0.14521508159015634,0.12682221173201907
2020-03-04,0.1837519123309879,0.15105245558448832,0.12736645721871404
2020-03-05,0.18629468721859832,0.15465388289237803,0.12954027305330365
2020-03-06,0.1866773397348566,0.15533610390947053,0.1390621545705522
2020-03-09,0.19947664126927728,0.174044495104879,0.14139175333284726
2020-03-10,0.20564112356887704,0.18097831778141701,0.1508499333981894
2020-03-11,0.21029789767795262,0.18746531855518286,0.1554741855369817
2020-03-12,0.22951586957986247,0.21038731079489703,0.15552727938542452
2020-03-13,0.2445880871469303,0.22721740898371315,0.15711137595056876
2020-03-16,0.27240283118688935,0.25213880773182434,0.16944049591166205
2020-03-17,0.2827623041377945,0.2579197680196124,0.1825717843003849
2020-03-18,0.28440393260500163,0.2627944164685824,0.1913804357072199
2020-03-19,0.28443877756581537,0.2627943414396332,0.19295375657834515
2020-03-20,0.2867134055938183,0.26596754535897066,0.2067560567599169
2020-03-23,0.2858708770445158,0.26648610687173546,0.21010976576517557
2020-03-24,0.2961615313449385,0.2816833404894793,0.21105158903420784
2020-03-25,0.29623017404647844,0.28199136163470856,0.2110716505791188
2020-03-26,0.3007453943319858,0.287982408070782,0.21095247678216436
2020-03-27,0.30275840104072055,0.28948920898040237,0.21247569809306438
2020-03-30,0.30480927633617066,0.2912533603628627,0.21267746763129042
2020-03-31,0.3046719913327775,0.29138397445836633,0.21231977623613693
2020-04-01,0.30765492363492597,0.2948135117321338,0.21269996525303284
2020-04-02,0.3082609821480608,0.29573634429957335,0.21252071658225166
2020-04-03,0.3085995830861102,0.29606204004773673,0.21251811716021654
2020-04-06,0.3166895789774541,0.3036172567908336,0.212555857958549
2020-04-07,0.3166840099706413,0.303618078065185,0.21282964616342365
2020-04-08,0.31733777295110605,0.3054320705023305,0.21299648754047928
2020-04-09,0.31730245414250735,0.3057893602447769,0.21299419088076085
2020-04-13,0.3174541037530113,0.30592917585082535,0.21312928712989124
2020-04-14,0.3203182333526411,0.3072683319429704,0.21296744291023484
2020-04-15,0.3205511002163975,0.30801374543810467,0.21444639951143865
2020-04-16,0.32101881796907816,0.30804951846305767,0.21453667820995004
2020-04-17,0.32112800776730066,0.309210217978425,0.21505049746286128
2020-04-20,0.32137622134173843,0.3097197353363945,0.21511872299395152
2020-04-21,0.32356556144533904,0.3112185187722292,0.21531479830386985
2020-04-22,0.32464637655417244,0.3118795473654498,0.21563303370289819
2020-04-23,0.3246359766915473,0.3118710239967866,0.21556302939282093
2020-04-24,0.32497026727432404,0.31217734265915,0.21554504088274062
2020-04-27,0.3250531112255588,0.3124713290027025,0.21646903275900437
2020-04-28,0.3256389347633518,0.312504835330511,0.21656437019008842
2020-04-29,0.32738225843578084,0.3135856939742344,0.21663436245731976
2020-04-30,0.32735951689146003,0.3136355334423729,0.2170116041143738
2020-05-01,0.32860382265427607,0.314764126121539,0.21704403450697465
2020-05-04,0.3284323769538524,0.3146267756296388,0.2171249013746671
2020-05-05,0.3285312189976616,0.31472909266675864,0.21725934613732775
2020-05-06,0.32794293617286896,0.314350806750651,0.21786606347867227
2020-05-07,0.32814346403097616,0.31456930496601543,0.21834134599725183
2020-05-08,0.32832857117212827,0.3149714261549234,0.2187922500570883
2020-05-11,0.3284237979101692,0.3149366149690914,0.21896450877745763
2020-05-12,0.3272051261306155,0.3145572162850737,0.21905088497123734
2020-05-13,0.3273374849853647,0.31495170979639403,0.21908582954644057
2020-05-14,0.327237804024071,0.31512010309914784,0.2191973429711927
2020-05-15,0.3271584495344519,0.3150210923126357,0.2191826150506553
2020-05-18,0.32743755608982433,0.31639089363996553,0.22041003644509086
2020-05-19,0.3269597634525116,0.3164935111400339,0.22040016427612422
2020-05-20,0.3273694598911889,0.31681188249560416,0.22038906237747038
2020-05-21,0.3275443806557289,0.3168774944497406,0.22034656775483383
2020-05-22,0.3271336124571756,0.3166271390621518,0.22016979856194754
2020-05-26,0.32715281664774926,0.3168441856109158,0.22065439341988632
2020-05-27,0.32714109301298827,0.31701562167934677,0.22059075337229947
2020-05-28,0.32701232860211876,0.3169403134751851,0.22063435748168553
2020-05-29,0.32727204480314875,0.3169565504328822,0.22058939995296795
2020-06-01,0.32681449175978927,0.31665809324460276,0.22042743249790386
2020-06-02,0.32600714168879386,0.3167319504945716,0.2204020250707665
2020-06-03,0.3249244397708457,0.3162847531874104,0.22051696635173382
2020-06-04,0.3249783382593111,0.3162010418148076,0.2209588901371827
2020-06-05,0.32543594933667885,0.31713303213949706,0.22109295108256138
2020-06-08,0.32500360560972047,0.31720091502103387,0.22097558943029735
2020-06-09,0.32489366208211146,0.31728301156039057,0.22098205027822154
2020-06-10,0.3250674997390748,0.3173437440750149,0.2214172708347782
2020-06-11,0.32896335788648384,0.322651193927279,0.22213934196137153
2020-06-12,0.32899852180833816,0.32283634140573,0.2223844542707872
2020-06-15,0.3291325926914105,0.3229535478757468,0.222379872636518
2020-06-16,0.32948143622200443,0.3234957258570673,0.22297850670561753
2020-06-17,0.32922116651508465,0.3233782530400809,0.2229640797753956
2020-06-18,0.32921503433844124,0.3233737041149227,0.22317212622443985
2020-06-19,0.32912042140164494,0.323306602810127,0.22316596248137988
2020-06-22,0.3292830445983301,0.32335525564864837,0.22284455960563676
2020-06-23,0.3293587822698886,0.3233764688874928,0.2228881621085371
2020-06-24,0.3295715508513032,0.32426026949112735,0.2230920685050985
2020-06-25,0.32965654377958364,0.32441886878237874,0.22297646741834348
2020-06-26,0.33059161411140614,0.3253098369938261,0.2231055167552384
2020-06-29,0.3307324771671792,0.3255897043684459,0.22313827401243996
2020-06-30,0.3310149303445937,0.32571042998812233,0.22319064202414712
2020-07-01,0.3311665327436648,0.32576927287747054,0.22310883772466866
2020-07-02,0.33115350915378094,0.32572110129277454,0.22302350604891782
2020-07-06,0.33194965040268387,0.32606079272069644,0.2226246339573694
2020-07-07,0.33194647909962244,0.3261857934622132,0.22300720047536873
2020-07-08,0.33213464307694845,0.3262630997962816,0.2230597214068993
2020-07-09,0.3320986779716005,0.3262944579307962,0.22345808733035358
2020-07-10,0.33213425003924396,0.3264340011664637,0.2230717108118591
2020-07-13,0.33283861681407395,0.32653867051945773,0.2230821425045068
2020-07-14,0.3328822111747872,0.32677719193814087,0.22303450406995154
2020-07-15,0.3328173964575726,0.3268699287641722,0.22307222657494138
2020-07-16,0.332859397312503,0.32680919904771333,0.22289107958609838
2020-07-17,0.3328593856096433,0.3268028956905713,0.22291175034565433
2020-07-20,0.33382828668654496,0.3268301938460117,0.2228888881333122
2020-07-21,0.3339816850552002,0.3268285231365529,0.2228881259852497
2020-07-22,0.3339496036224408,0.3268026008958262,0.22279807870381194
2020-07-23,0.3350418521642542,0.32701786608984423,0.22302443336295627
2020-07-24,0.3350423616016951,0.32704936860548744,0.22294776295940447
2020-07-27,0.33532927058001505,0.32706105648229417,0.222998620362289
2020-07-28,0.33559224972615725,0.3271253606996296,0.2230708390115742
2020-07-29,0.33569726358997337,0.32732223488975565,0.22308620854272176
2020-07-30,0.3353689134032468,0.32714418637241705,0.22304611505487032
2020-07-31,0.33570316035431635,0.32708978910360503,0.2222627615924069
2020-08-03,0.33551299356013464,0.32704469448879203,0.22219593370616114
2020-08-04,0.33345163166254427,0.3255905524458392,0.2217614365410983
2020-08-05,0.3332292846891526,0.32536781573099083,0.22186366165612317
2020-08-06,0.3334064633985597,0.32541985186990807,0.2219114466558986
2020-08-07,0.3330715288435133,0.3248756499909789,0.22203921027391144
2020-08-10,0.332939252540627,0.32479271346003924,0.2220857913079137
2020-08-11,0.33331999622339165,0.3246586128573906,0.22154794766299848
